,university,career,inscription_date,last_name,first_name,gender,age,postal_code,email,location
515,universidad_nacional_de_tres_de_febrero,licenciatura_en_artes,2021-01-11,mike_davis,nan,male,21.0,3122,gsanchez@hotmail.com,arroyo_corralito
516,universidad_nacional_de_tres_de_febrero,licenciatura_en_musicoterapia,2020-10-03,jennifer_flores,nan,female,38.0,2144,williamthomas@yahoo.com,campo_horquesco
517,universidad_nacional_de_tres_de_febrero,contador_público,2020-11-03,monica_malone,nan,female,108.0,8401,kgeorge@hotmail.com,cullin_manzano
518,universidad_nacional_de_tres_de_febrero,técnico_para_bioterios,2021-01-22,megan_sanchez,nan,female,54.0,5755,jonathan59@gmail.com,alto_del_molle
519,universidad_nacional_de_tres_de_febrero,medicina,2021-01-11,william_jones,nan,male,69.0,6407,lauradixon@hotmail.com,girodias
520,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencia_política,2021-02-01,kristy_beck,nan,female,42.0,3486,greenenathaniel@yahoo.com,villa_olivari
521,universidad_nacional_de_tres_de_febrero,diseño_industrial,2021-02-01,sandra_jordan,nan,female,58.0,6001,thomasrachel@yahoo.com,agustin_roca
522,universidad_nacional_de_tres_de_febrero,ingeniería_en_informática,2020-12-10,austin_alvarez,nan,male,107.0,6000,charles67@gmail.com,barrio_carosio
523,universidad_nacional_de_tres_de_febrero,técnico_para_bioterios,2021-01-14,tim_smith,nan,male,23.0,7243,timothymartinez@hotmail.com,antonio_carboni
524,universidad_nacional_de_tres_de_febrero,agronomía,2021-01-22,brian_reeves,nan,male,31.0,2119,qrusso@hotmail.com,arminda
525,universidad_nacional_de_tres_de_febrero,arquitectura,2020-09-12,katie_munoz,nan,female,67.0,5304,vanessadavis@hotmail.com,el_tala
526,universidad_nacional_de_tres_de_febrero,ciencias_veterinarias,2020-11-04,paul_lester,nan,male,103.0,8363,emily17@gmail.com,colonia_josefa
527,universidad_nacional_de_tres_de_febrero,diseño_industrial,2020-12-10,sarah_johnson,nan,female,59.0,5446,scott42@gmail.com,balde_de_leyes
528,universidad_nacional_de_tres_de_febrero,licenciatura_en_kinesiología_y_fisiatría,2020-10-03,lisa_cortez,nan,female,57.0,5321,huntstephanie@hotmail.com,el_potrero
529,universidad_nacional_de_tres_de_febrero,licenciatura_en_producción_de_bioimagenes,2020-11-12,janet_roberson,nan,female,37.0,4159,sanchezjose@yahoo.com,alto_el_puesto
530,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_geológicas,2021-01-02,yolanda_maynard,nan,female,112.0,1638,blakecourtney@gmail.com,vicente_lopez
531,universidad_nacional_de_tres_de_febrero,diseño_industrial,2020-09-09,sarah_mooney,nan,female,88.0,3405,greenjoseph@hotmail.com,algarrobal_puisoye
532,universidad_nacional_de_tres_de_febrero,actuario,2020-11-22,matthew_le,nan,male,19.0,7241,morrischristie@gmail.com,la_porteña
533,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencia_política,2021-02-01,bethany_newman,nan,female,24.0,1613,laurabriggs@hotmail.com,los_polvorines
534,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_geológicas,2020-09-26,dr._summer_bates_dvm,nan,female,34.0,2248,acalderon@gmail.com,bernardo_de_irigoyen
535,universidad_nacional_de_tres_de_febrero,licenciatura_en_artes,2020-12-05,carlos_richards,nan,male,92.0,5381,anthony24@gmail.com,bella_vista
536,universidad_nacional_de_tres_de_febrero,arquitectura,2020-10-10,paul_lynch,nan,male,54.0,6661,nielsenthomas@hotmail.com,blas_durañona
537,universidad_nacional_de_tres_de_febrero,licenciatura_en_artes,2020-12-25,leslie_ponce,nan,female,114.0,8111,walkerderek@gmail.com,arroyo_pareja
538,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_ambientales,2020-10-10,sherry_thompson,nan,female,93.0,8332,steven94@hotmail.com,colonia_rusa
539,universidad_nacional_de_tres_de_febrero,licenciatura_en_relaciones_del_trabajo,2020-11-25,michael_gray,nan,male,35.0,8318,kayla03@yahoo.com,challaco
540,universidad_nacional_de_tres_de_febrero,agronomía,2020-11-25,timothy_austin,nan,male,67.0,1761,tayloraaron@yahoo.com,20_de_junio
541,universidad_nacional_de_tres_de_febrero,licenciatura_en_sociología,2020-09-18,erika_ward,nan,female,68.0,1876,eric48@gmail.com,bernal_este
542,universidad_nacional_de_tres_de_febrero,licenciatura_en_artes,2020-11-07,troy_moore,nan,male,74.0,6723,butlercynthia@hotmail.com,cucullu
543,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencia_política,2020-09-03,derrick_smith,nan,male,39.0,2258,michaelsmith@gmail.com,campo_quiñones
544,universidad_nacional_de_tres_de_febrero,licenciatura_en_psicología,2020-10-07,crystal_brown,nan,female,109.0,5551,curtismason@yahoo.com,estacion_uspallata
545,universidad_nacional_de_tres_de_febrero,ciencias_veterinarias,2020-11-28,ryan_evans,nan,male,104.0,6200,markbrady@yahoo.com,realico
546,universidad_nacional_de_tres_de_febrero,licenciatura_en_artes,2020-10-14,heidi_brown,nan,female,99.0,1752,philip31@yahoo.com,lomas_del_mirador
547,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_de_la_computación,2020-10-11,ronnie_johnson_dvm,nan,male,103.0,1727,michael49@hotmail.com,b_los_aromos_san_patricio
548,universidad_nacional_de_tres_de_febrero,medicina,2021-01-22,tamara_lyons,nan,female,24.0,3518,carrthomas@yahoo.com,cabral_cue
549,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_de_la_educación,2021-01-03,cameron_kim,nan,male,33.0,2401,hatfieldlaura@hotmail.com,castelar
550,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencia_política,2020-12-23,emily_peck,nan,female,103.0,6400,hillmario@yahoo.com,barrio_indio_trompa
551,universidad_nacional_de_tres_de_febrero,licenciatura_en_sociología,2020-11-20,william_williams,nan,male,35.0,7225,kirkpeter@hotmail.com,casalins
552,universidad_nacional_de_tres_de_febrero,ingeniería_en_informática,2020-11-21,anthony_garza,nan,male,78.0,6422,ehernandez@yahoo.com,primera_junta
553,universidad_nacional_de_tres_de_febrero,contador_público,2020-09-14,catherine_coleman,nan,female,76.0,9111,weekslisa@gmail.com,bahia_bustamante
554,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_ambientales,2020-10-14,jennifer_bautista,nan,female,72.0,3574,batesmatthew@gmail.com,capilla_guadalupe_norte
555,universidad_nacional_de_tres_de_febrero,técnico_para_bioterios,2020-11-23,jeffrey_roberts,nan,male,24.0,2170,shayes@hotmail.com,candelaria_sud
556,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_de_la_computación,2020-09-19,tyler_mills,nan,male,44.0,5549,daniellehughes@gmail.com,agua_de_los_manantiales
557,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_ambientales,2020-12-06,mitchell_hale_md,nan,male,107.0,2311,hlamb@hotmail.com,adolfo_alsina
558,universidad_nacional_de_tres_de_febrero,técnico_para_bioterios,2020-12-28,adam_branch,nan,male,36.0,6500,nalvarez@gmail.com,9_de_julio
559,universidad_nacional_de_tres_de_febrero,arquitectura,2020-11-13,jeffery_martin,nan,male,110.0,6064,davidcochran@gmail.com,eduardo_costa
560,universidad_nacional_de_tres_de_febrero,licenciatura_en_psicología,2020-10-04,francisco_wilson_jr.,nan,male,99.0,4132,heather47@yahoo.com,agua_azul
561,universidad_nacional_de_tres_de_febrero,licenciatura_en_administración,2020-10-27,kaitlin_lawson,nan,female,19.0,5523,samuel97@gmail.com,buena_nueva
562,universidad_nacional_de_tres_de_febrero,licenciatura_en_psicología,2020-12-03,alexandra_buchanan,nan,female,40.0,8214,ujenkins@gmail.com,colonia_cazaux
563,universidad_nacional_de_tres_de_febrero,ingeniería_mecánica,2021-01-19,wesley_allen,nan,male,57.0,6553,banderson@hotmail.com,la_torrecita
564,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_biológicas,2021-01-30,kelsey_stone,nan,female,45.0,6042,micheal60@yahoo.com,dos_hermanos
565,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_antropológicas,2020-09-22,gabriel_mcdaniel,nan,male,101.0,3374,stoneheidi@hotmail.com,el_porvenir
566,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_de_la_educación,2021-01-04,mr._frederick_williams,nan,male,60.0,3555,justin70@hotmail.com,campo_huber
567,universidad_nacional_de_tres_de_febrero,licenciatura_en_relaciones_del_trabajo,2020-12-07,mark_marshall,nan,male,109.0,6561,justin39@gmail.com,blanca_grande
568,universidad_nacional_de_tres_de_febrero,agronomía,2020-12-15,courtney_donaldson,nan,female,40.0,6017,williamsbrittany@gmail.com,chancay
569,universidad_nacional_de_tres_de_febrero,ingeniería_en_informática,2020-10-12,steve_smith,nan,male,99.0,6309,jacob98@yahoo.com,alpachiri
570,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_antropológicas,2020-10-06,zachary_li,nan,male,78.0,1704,victoria22@yahoo.com,ramos_mejia
571,universidad_nacional_de_tres_de_febrero,licenciatura_en_musicoterapia,2020-10-19,amanda_ryan,nan,female,97.0,8142,davisjake@yahoo.com,colonia_barga
572,universidad_nacional_de_tres_de_febrero,arquitectura,2021-01-25,stephanie_meyer,nan,female,95.0,8322,ashley42@hotmail.com,cutral_co
573,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencia_y_tecnología_de_alimentos,2020-11-29,adam_holmes,nan,male,32.0,4113,simontanya@yahoo.com,acostilla
574,universidad_nacional_de_tres_de_febrero,licenciatura_en_terapia_ocupacional,2020-11-13,ashley_lane,nan,female,85.0,8166,barryjennifer@yahoo.com,saldungaray
575,universidad_nacional_de_tres_de_febrero,diseño_de_imagen_y_sonido,2021-01-31,david_barnes,nan,male,87.0,1661,jleonard@yahoo.com,bella_vista
576,universidad_nacional_de_tres_de_febrero,licenciatura_en_psicología,2020-12-21,sheryl_gomez,nan,female,113.0,6022,jonesrhonda@yahoo.com,la_oriental
577,universidad_nacional_de_tres_de_febrero,licenciatura_en_planificación_y_diseño_del_paisaje,2020-09-29,michael_brown,nan,male,50.0,5705,ugomez@hotmail.com,agua_hedionda
578,universidad_nacional_de_tres_de_febrero,actuario,2020-12-16,michelle_flowers,nan,female,109.0,3177,matthewbell@hotmail.com,altamirano_norte
579,universidad_nacional_de_tres_de_febrero,ingeniería_mecánica,2020-09-18,nichole_whitehead,nan,female,74.0,2761,hrodgers@gmail.com,estancia_santa_catalina
580,universidad_nacional_de_tres_de_febrero,licenciatura_en_musicoterapia,2020-09-24,michael_sullivan,nan,male,43.0,2124,tranjohn@hotmail.com,22_de_mayo
581,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_biológicas,2020-10-04,patrick_flores,nan,male,112.0,6725,julia36@yahoo.com,carmen_de_areco
582,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_ambientales,2021-01-25,ronald_carson,nan,male,81.0,2622,ramirezangela@hotmail.com,maggiolo
583,universidad_nacional_de_tres_de_febrero,contador_público,2020-09-06,jesse_smith,nan,male,77.0,6531,kenneth09@hotmail.com,algarrobo
584,universidad_nacional_de_tres_de_febrero,ingeniería_electrónica,2020-12-15,sarah_lawson,nan,female,71.0,4111,robert21@gmail.com,aguada
585,universidad_nacional_de_tres_de_febrero,farmacia,2020-09-18,sierra_turner,nan,female,73.0,2126,vbowman@yahoo.com,alvear
586,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_ambientales,2020-09-16,bailey_ritter,nan,female,24.0,6309,lori29@gmail.com,alpachiri
587,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_de_la_computación,2020-09-17,vanessa_brown,nan,female,69.0,3285,ncarlson@yahoo.com,berduc
588,universidad_nacional_de_tres_de_febrero,licenciatura_en_relaciones_del_trabajo,2020-12-19,joseph_scott,nan,male,111.0,5555,pking@hotmail.com,puente_del_inca
589,universidad_nacional_de_tres_de_febrero,licenciatura_en_terapia_ocupacional,2020-10-19,george_duke,nan,male,108.0,9007,carlosperez@gmail.com,el_jaguel
590,universidad_nacional_de_tres_de_febrero,diseño_industrial,2020-12-31,sarah_ford,nan,female,81.0,7503,parker32@gmail.com,cristiano_muerto
591,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_de_la_computación,2021-01-13,dorothy_singh,nan,female,109.0,2615,ryan82@yahoo.com,la_gama
592,universidad_nacional_de_tres_de_febrero,licenciatura_en_administración,2020-10-27,mrs._amber_cox,nan,female,111.0,3355,williamskatelyn@hotmail.com,arrechea
593,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_de_la_educación,2020-11-11,valerie_johnson_dvm,nan,female,22.0,1905,wilsonamy@hotmail.com,jose_ferrari
594,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_geológicas,2021-01-11,pamela_craig,nan,female,42.0,5543,crystallarson@hotmail.com,3_de_mayo
595,universidad_nacional_de_tres_de_febrero,contador_público,2021-01-29,leslie_cameron,nan,female,107.0,2711,bpatel@gmail.com,almacen_piatti
596,universidad_nacional_de_tres_de_febrero,medicina,2021-01-23,ryan_townsend,nan,male,63.0,2800,kenneth18@gmail.com,arroyo_aguila_negra
597,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_antropológicas,2021-01-17,maria_lopez,nan,female,95.0,4434,clayhannah@yahoo.com,anta
598,universidad_nacional_de_tres_de_febrero,licenciatura_en_terapia_ocupacional,2020-10-26,jesus_graves,nan,male,108.0,5473,rebeccadavis@gmail.com,aguayo
599,universidad_nacional_de_tres_de_febrero,bioquímica,2020-10-04,michael_smith,nan,male,51.0,6007,hbest@gmail.com,arribeños
600,universidad_nacional_de_tres_de_febrero,técnico_para_bioterios,2020-11-21,dr._steven_snyder,nan,male,57.0,6032,elizabeth58@hotmail.com,blandengues
601,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_de_la_educación,2021-01-31,christy_wilson,nan,female,96.0,5551,joy32@gmail.com,estacion_uspallata
602,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_ambientales,2020-10-05,billy_hernandez,nan,male,114.0,6461,hayley77@hotmail.com,capitan_castro
603,universidad_nacional_de_tres_de_febrero,licenciatura_en_relaciones_del_trabajo,2020-11-07,jamie_vazquez,nan,female,71.0,1862,stephaniewalker@hotmail.com,america_unida
604,universidad_nacional_de_tres_de_febrero,licenciatura_en_planificación_y_diseño_del_paisaje,2021-01-22,james_liu,nan,male,49.0,4149,montescheryl@gmail.com,alpachiri
605,universidad_nacional_de_tres_de_febrero,licenciatura_en_gestión_de_agroalimentos,2021-01-06,melissa_moon,nan,female,84.0,3011,matthewgreen@hotmail.com,campo_magnin
606,universidad_nacional_de_tres_de_febrero,licenciatura_en_artes,2021-01-06,james_allen,nan,male,82.0,3246,brooke86@hotmail.com,achiras
607,universidad_nacional_de_tres_de_febrero,ciencias_veterinarias,2020-11-16,nicholas_harris,nan,male,84.0,2611,hfoster@hotmail.com,estacion_christophersen
608,universidad_nacional_de_tres_de_febrero,licenciatura_en_producción_de_bioimagenes,2020-09-01,richard_moore,nan,male,99.0,5460,mwilliams@hotmail.com,agua_de_la_zorra
609,universidad_nacional_de_tres_de_febrero,licenciatura_en_gestión_de_agroalimentos,2020-09-28,brittany_martin,nan,female,108.0,3378,juliebrown@hotmail.com,22_de_diciembre
610,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_biológicas,2020-12-21,joshua_flores,nan,male,112.0,6000,bonniebowers@yahoo.com,barrio_carosio
611,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_de_la_educación,2020-09-04,gary_wallace,nan,male,20.0,5623,amarshall@hotmail.com,atuel_sud
612,universidad_nacional_de_tres_de_febrero,licenciatura_en_psicología,2020-12-04,jason_mclaughlin_dds,nan,male,113.0,7605,anthonyshelley@hotmail.com,barrio_chapadmalal
613,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_de_la_educación,2021-01-22,bryan_medina,nan,male,35.0,6645,rebecca09@yahoo.com,la_limpia
614,universidad_nacional_de_tres_de_febrero,diseño_industrial,2021-01-07,michelle_conley,nan,female,58.0,3516,cummingsjames@gmail.com,basail
615,universidad_nacional_de_tres_de_febrero,ingeniería_en_informática,2020-10-16,briana_simon,nan,female,67.0,2152,shannon68@hotmail.com,granadero_baigorria
616,universidad_nacional_de_tres_de_febrero,diseño_industrial,2020-12-14,elizabeth_mcdonald,nan,female,76.0,4655,poolesteven@gmail.com,cabreria
617,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencia_y_tecnología_de_alimentos,2020-11-12,blake_mcintyre,nan,male,35.0,1669,fphillips@gmail.com,del_viso
618,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_biológicas,2020-11-25,veronica_jones,nan,female,53.0,6319,wmurray@hotmail.com,carro_quemado
619,universidad_nacional_de_tres_de_febrero,ciencias_veterinarias,2020-10-10,matthew_booth,nan,male,43.0,5449,kaitlyn47@hotmail.com,aguango
620,universidad_nacional_de_tres_de_febrero,licenciatura_en_planificación_y_diseño_del_paisaje,2020-10-30,john_watts,nan,male,41.0,6475,inelson@hotmail.com,esteban_de_luca
621,universidad_nacional_de_tres_de_febrero,actuario,2021-01-19,michelle_miller,nan,female,95.0,4641,zedwards@hotmail.com,abdon_castro_tolay
622,universidad_nacional_de_tres_de_febrero,medicina,2020-09-30,angela_porter,nan,female,68.0,8508,christinarice@hotmail.com,ambrosio_p_lezica
623,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_antropológicas,2020-10-28,edwin_watson,nan,male,83.0,4740,craigjuan@gmail.com,agua_salada
624,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_ambientales,2020-11-02,shari_woods,nan,female,85.0,9107,murraymorgan@gmail.com,28_de_julio
625,universidad_nacional_de_tres_de_febrero,ciencias_veterinarias,2020-11-06,kevin_cole,nan,male,109.0,5413,jennasherman@hotmail.com,apeadero_las_chimbas
626,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_ambientales,2020-12-05,david_jackson,nan,male,108.0,7112,klewis@yahoo.com,aguas_verdes
627,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_antropológicas,2020-10-30,yvonne_huang,nan,female,37.0,8203,kellypowers@gmail.com,la_chirlandia
628,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_antropológicas,2020-10-26,shane_ellis,nan,male,107.0,3177,sarah53@gmail.com,altamirano_norte
629,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencia_política,2021-01-10,christian_morgan,nan,male,99.0,2943,frankmark@hotmail.com,ireneo_portela
630,universidad_nacional_de_tres_de_febrero,licenciatura_en_gestión_de_agroalimentos,2021-01-17,erika_munoz,nan,female,107.0,8508,leegregory@gmail.com,ambrosio_p_lezica
631,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_geológicas,2020-10-23,kendra_delgado,nan,female,90.0,3103,crystal61@gmail.com,aldea_santafecina
632,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencia_y_tecnología_de_alimentos,2020-11-12,jennifer_love,nan,female,50.0,1714,kathryn01@hotmail.com,ituzaingo
633,universidad_nacional_de_tres_de_febrero,licenciatura_en_musicoterapia,2020-10-28,jessica_young,nan,female,68.0,3732,xpena@yahoo.com,colonia_abate
634,universidad_nacional_de_tres_de_febrero,licenciatura_en_musicoterapia,2020-09-27,eric_johnson,nan,male,106.0,4753,ortizandrew@hotmail.com,corralito
635,universidad_nacional_de_tres_de_febrero,licenciatura_en_administración,2020-12-31,stephanie_bowen,nan,female,16.0,6311,zlopez@hotmail.com,campo_de_los_toros
636,universidad_nacional_de_tres_de_febrero,licenciatura_en_planificación_y_diseño_del_paisaje,2020-10-23,steven_espinoza,nan,male,52.0,3191,daniel08@gmail.com,arroyo_ceibo
637,universidad_nacional_de_tres_de_febrero,licenciatura_en_planificación_y_diseño_del_paisaje,2021-01-18,kevin_chaney,nan,male,106.0,5735,jordansteven@yahoo.com,colonia_bella_vista
638,universidad_nacional_de_tres_de_febrero,farmacia,2021-01-28,brittney_tate,nan,female,98.0,3418,mcdanielchristopher@yahoo.com,bartolome_mitre
639,universidad_nacional_de_tres_de_febrero,licenciatura_en_sociología,2020-10-27,johnathan_murray,nan,male,115.0,3080,eric76@gmail.com,colonia_pujol
640,universidad_nacional_de_tres_de_febrero,farmacia,2020-11-06,melissa_anderson,nan,female,109.0,8347,yrodriguez@yahoo.com,arroyo_cahunco
641,universidad_nacional_de_tres_de_febrero,arquitectura,2020-11-14,casey_jones,nan,male,58.0,3127,flopez@gmail.com,alcete
642,universidad_nacional_de_tres_de_febrero,agronomía,2020-10-12,amanda_moss,nan,female,56.0,5400,vegakathleen@yahoo.com,desamparados
643,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_geológicas,2021-01-25,james_miller,nan,male,22.0,6405,nguyenchristina@hotmail.com,30_de_agosto
644,universidad_nacional_de_tres_de_febrero,licenciatura_en_musicoterapia,2021-01-17,kelli_foster,nan,female,69.0,7601,claudiamartinez@yahoo.com,barrio_batan
645,universidad_nacional_de_tres_de_febrero,arquitectura,2021-01-24,nicole_keith,nan,female,80.0,3432,alvaradostephen@hotmail.com,bella_vista
646,universidad_nacional_de_tres_de_febrero,medicina,2020-10-10,james_jackson,nan,male,97.0,9120,timothyfarmer@gmail.com,bahia_cracher
647,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_biológicas,2020-11-21,kevin_freeman,nan,male,49.0,1682,emilysmith@gmail.com,martin_coronado
648,universidad_nacional_de_tres_de_febrero,ingeniería_mecánica,2020-09-15,robert_watson,nan,male,106.0,1872,jaimetravis@gmail.com,sarandi
649,universidad_nacional_de_tres_de_febrero,licenciatura_en_sociología,2020-12-28,jennifer_clark,nan,female,91.0,1917,mvelez@hotmail.com,luis_chico
650,universidad_nacional_de_tres_de_febrero,arquitectura,2020-10-18,stanley_lee,nan,male,27.0,5871,ijones@hotmail.com,la_aguada_de_las_animas
651,universidad_nacional_de_tres_de_febrero,arquitectura,2020-12-09,scott_reed,nan,male,77.0,7547,samanthaford@yahoo.com,cascada
652,universidad_nacional_de_tres_de_febrero,licenciatura_en_musicoterapia,2020-12-31,joshua_barber,nan,male,22.0,1929,jonessandy@hotmail.com,base_naval_rio_santiago
653,universidad_nacional_de_tres_de_febrero,licenciatura_en_relaciones_del_trabajo,2020-11-08,mitchell_harris,nan,male,53.0,3153,lfleming@hotmail.com,kilmetro_165
654,universidad_nacional_de_tres_de_febrero,ingeniería_en_informática,2020-09-13,jose_welch,nan,male,100.0,9013,angelaharvey@yahoo.com,cañadon_seco
655,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_antropológicas,2020-12-27,juan_chan,nan,male,111.0,3060,stephengardner@gmail.com,campo_san_jose
656,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_antropológicas,2020-12-24,nicole_williams,nan,female,71.0,5467,arthurwashington@yahoo.com,acerillos
657,universidad_nacional_de_tres_de_febrero,licenciatura_en_administración,2020-11-30,erica_franklin,nan,female,26.0,8353,james68@hotmail.com,aguada_chacay_co
658,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencia_política,2020-11-08,deanna_koch,nan,female,53.0,2500,ibarnett@hotmail.com,cañada_de_gomez
659,universidad_nacional_de_tres_de_febrero,licenciatura_en_producción_de_bioimagenes,2020-10-18,joshua_sanchez,nan,male,113.0,1669,leslie41@gmail.com,del_viso
660,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_biológicas,2020-12-31,sarah_moreno,nan,female,76.0,1846,emily15@gmail.com,adrogue
661,universidad_nacional_de_tres_de_febrero,contador_público,2020-10-14,gary_johnson,nan,male,31.0,3128,uortiz@hotmail.com,colonia_berro
662,universidad_nacional_de_tres_de_febrero,ingeniería_mecánica,2020-11-02,monica_jackson,nan,female,65.0,3714,toconnor@hotmail.com,9_de_julio
663,universidad_nacional_de_tres_de_febrero,actuario,2021-01-11,christine_beasley,nan,female,87.0,2111,rodgersjane@gmail.com,francisco_paz
664,universidad_nacional_de_tres_de_febrero,licenciatura_en_artes,2020-12-05,kenneth_bishop,nan,male,103.0,7267,debrasmith@hotmail.com,alvarez_de_toledo
665,universidad_nacional_de_tres_de_febrero,actuario,2020-09-28,joan_price,nan,female,51.0,7515,summerslinda@yahoo.com,claudio_c_molina
666,universidad_nacional_de_tres_de_febrero,bioquímica,2020-12-14,jasmine_patel,nan,female,47.0,8113,dbrown@gmail.com,baterias
667,universidad_nacional_de_tres_de_febrero,ingeniería_electrónica,2020-10-21,sean_walters,nan,male,101.0,3240,cameronflores@yahoo.com,colonia_egido
668,universidad_nacional_de_tres_de_febrero,bioquímica,2020-09-19,jason_james,nan,male,96.0,8136,fswanson@hotmail.com,algarrobo
669,universidad_nacional_de_tres_de_febrero,licenciatura_en_gestión_de_agroalimentos,2020-12-17,barbara_mccann,nan,female,115.0,1870,burtonlisa@yahoo.com,avellaneda
670,universidad_nacional_de_tres_de_febrero,ingeniería_mecánica,2021-01-07,amy_holloway,nan,female,95.0,1921,bradhorn@gmail.com,alvarez_jonte
671,universidad_nacional_de_tres_de_febrero,ingeniería_electrónica,2021-01-22,amanda_zavala,nan,female,100.0,5584,wharris@hotmail.com,barrio_villa_adela
672,universidad_nacional_de_tres_de_febrero,técnico_para_bioterios,2021-01-27,brian_smith,nan,male,27.0,2119,ashley64@gmail.com,arminda
673,universidad_nacional_de_tres_de_febrero,licenciatura_en_sociología,2020-09-06,matthew_stanley,nan,male,107.0,6634,knappmariah@hotmail.com,alberti
674,universidad_nacional_de_tres_de_febrero,licenciatura_en_relaciones_del_trabajo,2020-09-26,robert_adams,nan,male,35.0,3317,ngolden@hotmail.com,arroyo_magdalena
675,universidad_nacional_de_tres_de_febrero,bioquímica,2020-10-24,olivia_martin,nan,female,81.0,2341,scott26@hotmail.com,colonia_montefiore
676,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencia_política,2021-01-13,gregory_james,nan,male,115.0,3474,blackmegan@gmail.com,chavarria
677,universidad_nacional_de_tres_de_febrero,licenciatura_en_relaciones_del_trabajo,2020-12-23,anne_travis,nan,female,109.0,9211,hoffmanjoanna@gmail.com,cushamen
678,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_de_la_educación,2020-11-01,jennifer_saunders,nan,female,30.0,3560,uwatson@hotmail.com,campo_ubajo
679,universidad_nacional_de_tres_de_febrero,ciencias_veterinarias,2020-12-04,ronald_bailey,nan,male,104.0,2943,amanda47@hotmail.com,ireneo_portela
680,universidad_nacional_de_tres_de_febrero,licenciatura_en_relaciones_del_trabajo,2020-10-21,jessica_herrera,nan,female,27.0,1776,zsoto@gmail.com,9_de_abril
681,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_de_la_computación,2020-10-01,jamie_harris,nan,female,91.0,5565,coreywebster@yahoo.com,campo_de_los_andes
682,universidad_nacional_de_tres_de_febrero,arquitectura,2020-09-01,gina_duncan,nan,female,107.0,6205,danarichardson@hotmail.com,el_guanaco
683,universidad_nacional_de_tres_de_febrero,farmacia,2020-11-22,tammy_park,nan,female,83.0,2119,bookerdavid@gmail.com,arminda
684,universidad_nacional_de_tres_de_febrero,técnico_para_bioterios,2020-10-16,daniel_wallace,nan,male,64.0,3514,vortiz@gmail.com,cacui
685,universidad_nacional_de_tres_de_febrero,medicina,2020-10-19,jay_barrett,nan,male,26.0,4141,andrew55@hotmail.com,fuerte_quemado
686,universidad_nacional_de_tres_de_febrero,licenciatura_en_producción_de_bioimagenes,2020-10-05,sarah_olson,nan,female,33.0,7212,emily86@yahoo.com,doctor_domingo_harosteguy
