,university,career,inscription_date,first_name,last_name,gender,age,postal_code,location,email,fecha_nacimiento
397,UNIV. NACIONAL DEL COMAHUE,MEDICINA,2020-09-19, ,CHARLES GARDNER,M,-1,7408, ,VBURNETT@YAHOO.COM,1944-06-22
398,UNIV. NACIONAL DEL COMAHUE,MEDICINA,2020-12-15, ,LARRY HERNANDEZ,M,-1,6305, ,TRAVISMEDINA@HOTMAIL.COM,2008-07-20
399,UNIV. NACIONAL DEL COMAHUE,CIENCIAS VETERINARIAS,2021-01-02, ,JASON WALL,M,-1,2242, ,FLOVE@YAHOO.COM,1975-03-22
400,UNIV. NACIONAL DEL COMAHUE,ACTUARIO ,2020-12-02, ,JASON HARPER,M,-1,5460, ,UWRIGHT@GMAIL.COM,1930-12-25
401,UNIV. NACIONAL DEL COMAHUE,TÉCNICO PARA BIOTERIOS ,2020-10-23, ,GABRIEL DAWSON,M,-1,7212, ,RICHARDWILLIAMS@GMAIL.COM,1981-08-05
402,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS ANTROPOLÓGICAS,2020-11-27, ,RODNEY COOPER,M,-1,5622, ,TOCHOA@YAHOO.COM,1950-10-05
403,UNIV. NACIONAL DEL COMAHUE,INGENIERÍA ELECTRÓNICA,2020-11-07, ,MICHELE RODRIGUEZ,F,-1,6009, ,ANDRADEJEFF@YAHOO.COM,1957-04-16
404,UNIV. NACIONAL DEL COMAHUE,INGENIERÍA MECÁNICA,2021-01-13, ,COURTNEY MARTINEZ,F,-1,1650, ,SANDY97@HOTMAIL.COM,1991-10-12
405,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN ARTES,2021-01-26, ,MR. CHRISTOPHER JACKSON,M,-1,5735, ,CALDERONBRITTANY@GMAIL.COM,1958-09-07
406,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS BIOLÓGICAS,2020-09-09, ,MICHAEL THOMPSON,M,-1,2824, ,KIMBERLY13@GMAIL.COM,1992-02-22
407,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN RELACIONES DEL TRABAJO ,2020-10-21, ,KAYLA HALL,F,-1,4705, ,JACK59@HOTMAIL.COM,1986-09-27
408,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN GESTIÓN DE AGROALIMENTOS,2020-10-28, ,DAVID DIAZ,M,-1,3170, ,RHONDA46@YAHOO.COM,1999-09-27
409,UNIV. NACIONAL DEL COMAHUE,CIENCIAS VETERINARIAS,2020-12-21, ,ERIC DONOVAN,M,-1,2313, ,JEANETTEALVAREZ@YAHOO.COM,1906-01-26
410,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS GEOLÓGICAS,2021-02-13, ,MELISSA SMITH,F,-1,1927, ,MARCIA97@HOTMAIL.COM,1919-01-17
411,UNIV. NACIONAL DEL COMAHUE,CONTADOR PÚBLICO ,2020-09-20, ,CHRISTOPHER MORRIS,M,-1,6343, ,QGONZALEZ@YAHOO.COM,1990-09-18
412,UNIV. NACIONAL DEL COMAHUE,DISEÑO DE IMAGEN Y SONIDO,2020-09-21, ,JONATHAN MEDINA,M,-1,8208, ,NICHOLSCARLOS@GMAIL.COM,2014-12-17
413,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN GESTIÓN DE AGROALIMENTOS,2021-02-03, ,BRENDA WRIGHT,F,-1,7105, ,MONIQUE47@HOTMAIL.COM,1937-05-03
414,UNIV. NACIONAL DEL COMAHUE,INGENIERÍA EN INFORMÁTICA,2020-11-05, ,DR. ANTHONY MORRIS,M,-1,3144, ,NATHANWALLER@HOTMAIL.COM,1971-12-09
415,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS DE LA EDUCACIÓN ,2020-11-01, ,CORY DAVIS,M,-1,3730, ,JAMIE28@YAHOO.COM,1963-12-28
416,UNIV. NACIONAL DEL COMAHUE,FARMACIA,2020-09-10, ,SHERRY JOHNSON,F,-1,5636, ,JANET27@HOTMAIL.COM,1987-02-14
417,UNIV. NACIONAL DEL COMAHUE,INGENIERÍA MECÁNICA,2020-09-02, ,JOHN HERNANDEZ,M,-1,3172, ,LISA58@GMAIL.COM,1965-06-21
418,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIA Y TECNOLOGÍA DE ALIMENTOS,2021-01-01, ,ROBERT ROGERS,M,-1,4504, ,STEWARTCRYSTAL@GMAIL.COM,1946-10-28
419,UNIV. NACIONAL DEL COMAHUE,BIOQUÍMICA,2021-01-23, ,DAVID GREENE MD,M,-1,2845, ,DALTON68@YAHOO.COM,1963-07-25
420,UNIV. NACIONAL DEL COMAHUE,CONTADOR PÚBLICO ,2020-11-13, ,NICOLE MURRAY,F,-1,7612, ,CADAMS@HOTMAIL.COM,2002-01-19
421,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN RELACIONES DEL TRABAJO ,2020-09-18, ,CHRISTIAN SANCHEZ,M,-1,6641, ,ALEXIS34@YAHOO.COM,2012-05-25
422,UNIV. NACIONAL DEL COMAHUE,DISEÑO DE IMAGEN Y SONIDO,2020-10-15, ,ALYSSA LAM,F,-1,5881, ,ANTONIO84@YAHOO.COM,1907-06-23
423,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS ANTROPOLÓGICAS,2020-11-29, ,GARY MILLER,M,-1,5411, ,USMITH@GMAIL.COM,1928-08-15
424,UNIV. NACIONAL DEL COMAHUE,ARQUITECTURA,2020-10-25, ,ANDREA HARDIN,F,-1,5637, ,DBROWN@YAHOO.COM,1932-09-26
425,UNIV. NACIONAL DEL COMAHUE,ARQUITECTURA,2020-12-01, ,RHONDA GREEN,F,-1,4431, ,CHASEANTONIO@HOTMAIL.COM,1938-07-14
426,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN PRODUCCIÓN DE BIOIMAGENES,2020-12-07, ,OLIVIA PATTERSON,F,-1,1885, ,PATRICIA85@YAHOO.COM,2014-05-05
427,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS ANTROPOLÓGICAS,2020-11-13, ,JOSEPH LARSEN,M,-1,2170, ,MARYMARTINEZ@HOTMAIL.COM,1994-11-09
428,UNIV. NACIONAL DEL COMAHUE,INGENIERÍA ELECTRÓNICA,2020-12-31, ,LISA DOWNS,F,-1,6727, ,MONICA97@GMAIL.COM,1979-10-20
429,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN PSICOLOGÍA,2020-09-13, ,SANDRA JOHNSON,F,-1,5565, ,XMEZA@GMAIL.COM,1951-04-24
430,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN ARTES,2020-10-07, ,KENNETH GARCIA,M,-1,5361, ,CRAWFORDANGELA@YAHOO.COM,1990-09-08
431,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN SOCIOLOGÍA ,2020-10-23, ,DAVID SINGH,M,-1,3516, ,FBAKER@HOTMAIL.COM,1934-11-18
432,UNIV. NACIONAL DEL COMAHUE,INGENIERÍA ELECTRÓNICA,2020-09-28, ,RANDY TYLER,M,-1,3172, ,LESLIE36@HOTMAIL.COM,1941-04-02
433,UNIV. NACIONAL DEL COMAHUE,ARQUITECTURA,2020-10-19, ,ANGELA MULLINS,F,-1,2103, ,KENTJILL@GMAIL.COM,1973-09-12
434,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN PSICOLOGÍA,2021-01-22, ,JORGE MOORE,M,-1,5547, ,RYAN99@HOTMAIL.COM,1987-12-31
435,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS BIOLÓGICAS,2021-02-06, ,ASHLEY YOUNG,F,-1,4701, ,DANNY57@YAHOO.COM,2005-03-11
436,UNIV. NACIONAL DEL COMAHUE,CONTADOR PÚBLICO ,2021-02-08, ,JEFFREY COOK,M,-1,4634, ,CARPENTERBRITTANY@GMAIL.COM,1935-05-21
437,UNIV. NACIONAL DEL COMAHUE,ACTUARIO ,2021-01-29, ,TIMOTHY BROWN,M,-1,5743, ,JONATHANMILLER@HOTMAIL.COM,2003-08-28
438,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIA Y TECNOLOGÍA DE ALIMENTOS,2020-11-05, ,JAMES GOLDEN,M,-1,5569, ,KEVINHESS@GMAIL.COM,1929-03-02
439,UNIV. NACIONAL DEL COMAHUE,FARMACIA,2020-09-02, ,SHAWN THOMAS,M,-1,5317, ,WILLIAM73@HOTMAIL.COM,1988-09-01
440,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN ARTES,2020-10-03, ,TOM FLETCHER,M,-1,7110, ,RODNEY68@YAHOO.COM,1961-01-16
441,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN TERAPIA OCUPACIONAL,2020-09-17, ,JESSICA BURNS,F,-1,2613, ,THOMAS03@GMAIL.COM,2015-01-22
442,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN TERAPIA OCUPACIONAL,2020-12-05, ,NATHAN GRAHAM,M,-1,1804, ,COLLINSCINDY@HOTMAIL.COM,1933-12-30
443,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN MUSICOTERAPIA,2020-12-28, ,TROY NELSON,M,-1,8113, ,COLLINSJENNIFER@GMAIL.COM,1948-04-25
444,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN ADMINISTRACIÓN ,2020-10-24, ,SPENCER CAMPBELL,M,-1,5596, ,APRIL21@YAHOO.COM,1959-03-02
445,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN PLANIFICACIÓN Y DISEÑO DEL PAISAJE,2020-10-13, ,ERIC WILSON,M,-1,3541, ,JEFFREYMONTGOMERY@HOTMAIL.COM,1935-06-09
446,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS ANTROPOLÓGICAS,2020-11-17, ,TIMOTHY PAYNE,M,-1,9201, ,VANESSAGARCIA@GMAIL.COM,1983-09-19
447,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS ANTROPOLÓGICAS,2020-10-18, ,MS. HEATHER MARTINEZ,F,-1,8336, ,BGARCIA@GMAIL.COM,2014-06-30
448,UNIV. NACIONAL DEL COMAHUE,TÉCNICO PARA BIOTERIOS ,2020-12-27, ,CATHERINE REYNOLDS,F,-1,3466, ,HANNAHVAUGHN@YAHOO.COM,2013-01-03
449,UNIV. NACIONAL DEL COMAHUE,ARQUITECTURA,2021-02-16, ,ALEXANDRIA KIRK,F,-1,5315, ,RHONDATHOMPSON@GMAIL.COM,1914-05-08
450,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS DE LA COMPUTACIÓN,2021-01-21, ,KEVIN ALEXANDER,M,-1,2919, ,JAREDGRIMES@YAHOO.COM,1987-04-22
451,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN PSICOLOGÍA,2021-01-23, ,KIMBERLY PRICE,F,-1,9303, ,DAVIDCOOKE@HOTMAIL.COM,2015-08-24
452,UNIV. NACIONAL DEL COMAHUE,MEDICINA,2020-12-13, ,JORDAN GOMEZ,M,-1,1897, ,DAVID93@YAHOO.COM,1918-04-29
453,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN PLANIFICACIÓN Y DISEÑO DEL PAISAJE,2020-10-14, ,STEVE BENDER,M,-1,4235, ,LROGERS@GMAIL.COM,1964-03-14
454,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIA POLÍTICA ,2020-10-08, ,AUSTIN SAUNDERS,M,-1,6450, ,CRUZMICHAEL@GMAIL.COM,1910-07-26
455,UNIV. NACIONAL DEL COMAHUE,AGRONOMÍA,2020-11-30, ,STEVEN RODGERS,M,-1,4137, ,ERIVERA@GMAIL.COM,1994-05-08
456,UNIV. NACIONAL DEL COMAHUE,INGENIERÍA EN INFORMÁTICA,2020-12-12, ,MR. JEFFREY VILLANUEVA,M,-1,8162, ,JAMES54@HOTMAIL.COM,1962-12-18
457,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS BIOLÓGICAS,2021-01-31, ,CHRISTOPHER ESTRADA,M,-1,2812, ,WILLIAMPORTER@HOTMAIL.COM,1964-11-14
458,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIA Y TECNOLOGÍA DE ALIMENTOS,2021-01-03, ,JUSTIN FRANKLIN,M,-1,4740, ,KKAUFMAN@GMAIL.COM,1994-05-13
459,UNIV. NACIONAL DEL COMAHUE,INGENIERÍA EN INFORMÁTICA,2021-01-05, ,TAMARA JOHNSON,F,-1,2103, ,CATHERINEDANIELS@YAHOO.COM,1915-11-14
460,UNIV. NACIONAL DEL COMAHUE,DISEÑO DE IMAGEN Y SONIDO,2020-12-12, ,GRANT JACKSON,M,-1,2181, ,YJOHNSON@HOTMAIL.COM,2012-05-31
461,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS GEOLÓGICAS,2020-11-18, ,CHRISTOPHER SANDOVAL,M,-1,6660, ,KYLE46@GMAIL.COM,1966-12-08
462,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS ANTROPOLÓGICAS,2020-11-28, ,DALTON WILLIAMS,M,-1,6105, ,EMILY56@YAHOO.COM,1983-10-17
463,UNIV. NACIONAL DEL COMAHUE,FARMACIA,2020-10-04, ,JUSTIN CHEN,M,-1,5595, ,AJOHNSON@YAHOO.COM,2010-03-16
464,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS GEOLÓGICAS,2020-10-11, ,JAMES GATES,M,-1,5265, ,CHRISTOPHER21@GMAIL.COM,1943-12-07
465,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIA Y TECNOLOGÍA DE ALIMENTOS,2020-09-27, ,LAUREN MIRANDA,F,-1,8185, ,RONALD22@HOTMAIL.COM,1915-07-22
466,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN MUSICOTERAPIA,2020-09-25, ,KAITLYN RICE,F,-1,4143, ,DPARKER@GMAIL.COM,1908-01-23
467,UNIV. NACIONAL DEL COMAHUE,MEDICINA,2020-09-21, ,WESLEY KING,M,-1,8412, ,AMARTIN@HOTMAIL.COM,1934-02-17
468,UNIV. NACIONAL DEL COMAHUE,ACTUARIO ,2020-11-02, ,ALEXANDER DURHAM,M,-1,2352, ,ALAN12@HOTMAIL.COM,1958-04-27
469,UNIV. NACIONAL DEL COMAHUE,CIENCIAS VETERINARIAS,2020-11-13, ,NANCY COLON,F,-1,2303, ,NICOLE14@HOTMAIL.COM,1965-11-04
470,UNIV. NACIONAL DEL COMAHUE,ARQUITECTURA,2020-11-09, ,HEATHER WILSON,F,-1,6734, ,BBROWN@GMAIL.COM,1972-03-17
471,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS AMBIENTALES,2020-09-06, ,ANDREW MYERS,M,-1,7533, ,BREANNAWARD@YAHOO.COM,1939-01-20
472,UNIV. NACIONAL DEL COMAHUE,DISEÑO DE IMAGEN Y SONIDO,2021-01-16, ,DAVID THOMAS,M,-1,3132, ,ROSEFREDERICK@GMAIL.COM,1992-05-26
473,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN PLANIFICACIÓN Y DISEÑO DEL PAISAJE,2020-12-01, ,TIMOTHY WILLIAMS,M,-1,9003, ,KAREN79@YAHOO.COM,1963-11-16
474,UNIV. NACIONAL DEL COMAHUE,DISEÑO DE IMAGEN Y SONIDO,2020-11-10, ,GARY HARPER,M,-1,2255, ,CCAMPBELL@HOTMAIL.COM,2021-01-27
475,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN MUSICOTERAPIA,2020-12-02, ,CARL LOPEZ MD,M,-1,6341, ,ALEXYOUNG@HOTMAIL.COM,1942-12-08
476,UNIV. NACIONAL DEL COMAHUE,BIOQUÍMICA,2021-01-09, ,JESSICA EVANS,F,-1,1911, ,TINA86@HOTMAIL.COM,1992-03-13
477,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN MUSICOTERAPIA,2020-10-10, ,ALLISON MCLAUGHLIN,F,-1,3587, ,YODERMARIA@GMAIL.COM,2007-02-06
478,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN SOCIOLOGÍA ,2021-02-12, ,THERESA WILLIAMS,F,-1,3017, ,COURTNEYPENA@GMAIL.COM,1989-06-16
479,UNIV. NACIONAL DEL COMAHUE,DISEÑO INDUSTRIAL,2021-01-26, ,CANDACE JONES MD,F,-1,9305, ,HARDINKEITH@YAHOO.COM,2018-03-15
480,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS GEOLÓGICAS,2020-09-10, ,JACK JACKSON,M,-1,8333, ,EJONES@HOTMAIL.COM,1935-09-07
481,UNIV. NACIONAL DEL COMAHUE,ARQUITECTURA,2020-09-19, ,PAUL BROWN,M,-1,2752, ,ZWILCOX@YAHOO.COM,1978-04-29
482,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS BIOLÓGICAS,2020-11-08, ,MICHAEL DAVIS,M,-1,2813, ,TAYLORPRICE@HOTMAIL.COM,2008-06-01
483,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN MUSICOTERAPIA,2020-10-07, ,ANNE MARQUEZ,F,-1,4743, ,TIFFANY19@GMAIL.COM,1922-09-16
484,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS ANTROPOLÓGICAS,2021-02-15, ,LISA CAMPOS,F,-1,2944, ,IJOSEPH@GMAIL.COM,1993-11-24
485,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN ARTES,2020-11-12, ,MICHELLE HARRIS,F,-1,8187, ,DAVID24@YAHOO.COM,1968-02-11
486,UNIV. NACIONAL DEL COMAHUE,ACTUARIO ,2021-02-04, ,RYAN HUFF,M,-1,7300, ,CARNEYANGELA@GMAIL.COM,1997-08-01
487,UNIV. NACIONAL DEL COMAHUE,DISEÑO DE IMAGEN Y SONIDO,2020-09-03, ,TODD WARREN,M,-1,2142, ,DEBRA01@HOTMAIL.COM,1938-12-11
488,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN PSICOLOGÍA,2020-12-18, ,MARY REYES,F,-1,6360, ,BRIANAUSTIN@HOTMAIL.COM,1998-05-16
489,UNIV. NACIONAL DEL COMAHUE,CONTADOR PÚBLICO ,2020-11-16, ,ASHLEY DIAZ,F,-1,8431, ,BRIANFITZGERALD@HOTMAIL.COM,1998-12-31
490,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN ADMINISTRACIÓN ,2020-12-18, ,JENNIFER MCCONNELL,F,-1,2912, ,SANCHEZSEAN@GMAIL.COM,1986-08-20
491,UNIV. NACIONAL DEL COMAHUE,AGRONOMÍA,2021-02-21, ,STEPHEN STEWART,M,-1,1640, ,ANDREW28@GMAIL.COM,2005-05-07
492,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS AMBIENTALES,2020-10-29, ,RACHEL GONZALEZ,F,-1,3133, ,DANIEL74@GMAIL.COM,1961-03-02
493,UNIV. NACIONAL DEL COMAHUE,FARMACIA,2020-10-02, ,MR. BRIAN LAMBERT,M,-1,8144, ,TVELAZQUEZ@HOTMAIL.COM,1951-03-29
494,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN TERAPIA OCUPACIONAL,2020-11-19, ,PAMELA BENJAMIN,F,-1,1651, ,ADRIANA75@HOTMAIL.COM,1941-02-03
495,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN PRODUCCIÓN DE BIOIMAGENES,2020-09-26, ,KEVIN SMITH,M,-1,2900, ,KELSEYDUNCAN@HOTMAIL.COM,1965-07-17
496,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN PLANIFICACIÓN Y DISEÑO DEL PAISAJE,2020-12-26, ,CARRIE FERGUSON,F,-1,6300, ,MARTINBALL@YAHOO.COM,1975-09-27
497,UNIV. NACIONAL DEL COMAHUE,ARQUITECTURA,2020-10-09, ,ALEXANDRIA BLACK,F,-1,5265, ,BILLY87@YAHOO.COM,1935-01-07
498,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN KINESIOLOGÍA Y FISIATRÍA,2021-01-25, ,WENDY PARKER,F,-1,1614, ,ISANCHEZ@GMAIL.COM,1914-08-21
499,UNIV. NACIONAL DEL COMAHUE,AGRONOMÍA,2020-11-30, ,CHARLES SMITH,M,-1,9301, ,RICHARD35@YAHOO.COM,1931-02-15
500,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN MUSICOTERAPIA,2021-02-04, ,JODY DAWSON,F,-1,9405, ,LBENSON@GMAIL.COM,1928-10-10
501,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN RELACIONES DEL TRABAJO ,2021-02-19, ,TERESA KNIGHT,F,-1,4640, ,ALLISON32@YAHOO.COM,2017-10-30
502,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIA POLÍTICA ,2020-10-05, ,ERIN HARTMAN,F,-1,1718, ,NEWTONMARGARET@HOTMAIL.COM,1923-11-18
503,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIA POLÍTICA ,2020-09-26, ,JEANNE RODRIGUEZ,F,-1,4701, ,JASON48@HOTMAIL.COM,1945-07-22
504,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIA Y TECNOLOGÍA DE ALIMENTOS,2020-12-03, ,PEGGY ADAMS,F,-1,7163, ,DEBORAHSMITH@YAHOO.COM,1943-07-17
505,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN MUSICOTERAPIA,2020-12-21, ,HEATHER RIVERA,F,-1,6237, ,DONALD66@GMAIL.COM,1922-03-08
506,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS ANTROPOLÓGICAS,2020-12-28, ,KYLE SAUNDERS DDS,M,-1,9405, ,GLORIAWILSON@HOTMAIL.COM,2006-02-15
507,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN ADMINISTRACIÓN ,2020-09-12, ,ASHLEY SCHULTZ,F,-1,3234, ,FJIMENEZ@YAHOO.COM,1987-08-03
508,UNIV. NACIONAL DEL COMAHUE,ARQUITECTURA,2020-11-07, ,LORI BARRETT,F,-1,9003, ,BRIGGSJEFFERY@HOTMAIL.COM,1963-08-06
509,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN SOCIOLOGÍA ,2020-10-23, ,JUSTIN MCMILLAN,M,-1,4242, ,NJIMENEZ@HOTMAIL.COM,1993-01-19
510,UNIV. NACIONAL DEL COMAHUE,TÉCNICO PARA BIOTERIOS ,2021-02-04, ,MELINDA JOHNSON,F,-1,2521, ,FMELTON@GMAIL.COM,1969-05-14
511,UNIV. NACIONAL DEL COMAHUE,CONTADOR PÚBLICO ,2020-09-26, ,ALBERT BOOKER,M,-1,5407, ,KCAREY@HOTMAIL.COM,1967-01-29
512,UNIV. NACIONAL DEL COMAHUE,INGENIERÍA MECÁNICA,2020-11-21, ,CARLA LONG,F,-1,5340, ,DANIELDAVIDSON@GMAIL.COM,1909-02-22
513,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS GEOLÓGICAS,2020-12-13, ,JILLIAN HILL,F,-1,9401, ,DOUGLASRICE@YAHOO.COM,1954-08-13
514,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN GESTIÓN DE AGROALIMENTOS,2021-01-11, ,ASHLEY GORDON,F,-1,9121, ,TOCONNOR@YAHOO.COM,1924-12-06
515,UNIV. NACIONAL DEL COMAHUE,TÉCNICO PARA BIOTERIOS ,2020-09-24, ,BRITTNEY GIBSON,F,-1,4159, ,JOHNNYBRADLEY@HOTMAIL.COM,2011-08-03
516,UNIV. NACIONAL DEL COMAHUE,ACTUARIO ,2020-11-04, ,MICHELLE LONG,F,-1,5881, ,BOWMANBRENDA@HOTMAIL.COM,1936-04-24
517,UNIV. NACIONAL DEL COMAHUE,CIENCIAS VETERINARIAS,2020-12-18, ,FELICIA STEWART,F,-1,5751, ,HLOVE@HOTMAIL.COM,2007-05-09
518,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN PLANIFICACIÓN Y DISEÑO DEL PAISAJE,2021-02-21, ,TAMMY DIAZ,F,-1,5531, ,BLAKEJENNIFER@HOTMAIL.COM,2014-02-06
519,UNIV. NACIONAL DEL COMAHUE,AGRONOMÍA,2020-11-20, ,SHERI ROSS,F,-1,4750, ,MILLERANA@HOTMAIL.COM,1956-07-22
520,UNIV. NACIONAL DEL COMAHUE,CONTADOR PÚBLICO ,2020-10-05, ,SARAH JOHNSON,F,-1,6437, ,DAVIDWILLIAMS@YAHOO.COM,1934-06-29
521,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN PLANIFICACIÓN Y DISEÑO DEL PAISAJE,2021-01-20, ,MELANIE OCONNOR,F,-1,3190, ,JUSTINBELL@GMAIL.COM,1931-04-27
522,UNIV. NACIONAL DEL COMAHUE,MEDICINA,2020-09-17, ,AMY SMITH,F,-1,9223, ,ESPINOZAJESSICA@YAHOO.COM,2003-07-13
523,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN ADMINISTRACIÓN ,2020-11-12, ,CYNTHIA CLARK,F,-1,3400, ,KCLARK@GMAIL.COM,2019-01-29
524,UNIV. NACIONAL DEL COMAHUE,AGRONOMÍA,2020-09-16, ,CHRISTOPHER MACK,M,-1,9409, ,JOSHUA96@YAHOO.COM,1992-10-25
525,UNIV. NACIONAL DEL COMAHUE,INGENIERÍA EN INFORMÁTICA,2020-10-17, ,DEREK WARREN,M,-1,3531, ,UMOORE@HOTMAIL.COM,2008-09-06
526,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS AMBIENTALES,2021-02-06, ,KATHY HERNANDEZ,F,-1,5621, ,PMEZA@HOTMAIL.COM,1991-01-15
527,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS GEOLÓGICAS,2020-11-13, ,RODNEY THOMPSON,M,-1,3453, ,UROBERTSON@HOTMAIL.COM,1992-06-18
528,UNIV. NACIONAL DEL COMAHUE,CONTADOR PÚBLICO ,2020-10-24, ,JAMES ANDERSON,M,-1,5600, ,HRIVERA@YAHOO.COM,1995-10-15
529,UNIV. NACIONAL DEL COMAHUE,DISEÑO DE IMAGEN Y SONIDO,2020-11-13, ,JANET WHITE,F,-1,4111, ,QGIBSON@YAHOO.COM,1921-02-15
530,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS AMBIENTALES,2020-11-03, ,ALEJANDRA WILLIAMS,F,-1,1842, ,ADAM54@YAHOO.COM,1970-05-28
531,UNIV. NACIONAL DEL COMAHUE,MEDICINA,2020-10-31, ,ZACHARY JORDAN,M,-1,1742, ,JACQUELINE73@HOTMAIL.COM,1958-05-16
532,UNIV. NACIONAL DEL COMAHUE,INGENIERÍA MECÁNICA,2020-10-22, ,SPENCER CHRISTIAN,M,-1,2743, ,STEVEN06@HOTMAIL.COM,1990-01-28
533,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS DE LA COMPUTACIÓN,2020-12-04, ,DANIEL CLARKE,M,-1,6239, ,VSHEPARD@YAHOO.COM,2008-12-10
534,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN PLANIFICACIÓN Y DISEÑO DEL PAISAJE,2020-12-20, ,JULIE ROBERTSON,F,-1,2407, ,CJONES@YAHOO.COM,1934-12-07
535,UNIV. NACIONAL DEL COMAHUE,BIOQUÍMICA,2021-02-21, ,LEAH JOYCE,F,-1,1983, ,PBAKER@YAHOO.COM,1964-02-16
